ip_address|cluster_label
2a11:7e04:f2f8:695:964e:2ba3:ce32:dc74|5
100.64.9.18|1
192.168.16.139|8
86.110.233.29|8
192.168.0.245|1
100.64.6.11|1
2a11:7e04:e8b2:4fb1:79f:9803:cb8e:75bc|5
100.64.5.145|8
100.64.30.5|1
100.64.11.111|5
192.168.16.135|1
93.184.68.78|0
192.168.241.212|3
100.64.26.70|1
2a01:390:dc4::42|6
100.64.23.65|1
192.168.210.69|1
2a01:390:dc4f:5::1018|6
192.168.241.211|2
100.64.9.40|5
100.64.5.165|1
100.64.9.30|1
46.229.233.2|3
192.168.50.101|1
100.64.5.153|1
46.229.239.218|8
100.64.12.72|7
93.184.66.194|8
192.168.0.14|1
100.64.12.61|5
86.110.248.229|8
100.64.26.54|5
192.168.209.53|1
192.168.0.231|7
100.64.6.22|5
100.64.13.81|1
86.110.248.231|8
192.168.208.247|7
2a01:390:dc4:0:250:56ff:feb9:7e7c|8
100.64.23.97|1
10.0.0.146|5
192.168.16.123|1
192.168.127.39|1
100.64.5.49|1
192.168.0.26|5
192.168.241.244|2
2a01:390:1450:2::3|0
100.64.12.173|5
45.95.11.83|2
100.64.12.29|1
100.64.23.29|1
100.64.17.2|1
2a01:390:1454:102::5|8
2a01:390:dc4:1407:20c:29ff:fe12:d7f6|5
100.64.21.150|7
46.229.238.38|2
100.64.26.81|1
192.168.0.129|1
100.64.12.92|1
2a01:390:1454:11a::15|8
2a01:390:dc4f:5::1008|6
192.168.0.53|1
192.168.209.102|1
100.64.15.19|1
100.64.26.71|5
100.64.21.75|1
100.64.18.9|5
100.64.12.148|5
185.48.248.69|3
46.229.238.57|2
93.184.66.174|8
2a11:7e04:3e49:aa67:676e:730a:35a0:59f6|5
2a01:390:dc4:1404:dead:deff:fead:dead|5
192.168.241.245|3
192.168.191.11|3
109.74.146.39|3
109.74.146.9|6
192.168.241.235|0
2a01:390:5291:3::7|1
93.184.67.39|6
109.74.154.72|5
81.89.48.53|6
46.229.238.130|4
46.229.231.85|1
81.89.53.61|1
81.89.53.36|1
81.89.48.108|4
81.89.49.145|4
92.240.237.113|5
46.229.231.29|5
193.163.77.10|4
81.89.56.101|4
93.184.67.163|1
93.184.77.240|3
45.81.40.35|3
109.74.157.58|4
81.89.63.200|5
109.74.157.132|4
46.229.228.74|5
109.74.157.51|4
109.74.145.216|8
93.184.77.101|4
93.184.78.7|1
46.229.230.126|4
46.229.230.38|4
93.184.67.217|1
46.229.231.54|1
93.184.71.166|3
93.184.67.186|3
93.184.77.202|3
46.229.230.169|4
93.184.67.18|1
192.168.8.193|0
46.229.231.17|5
46.229.228.68|7
46.229.228.150|5
109.74.152.20|5
81.89.52.249|1
46.229.228.206|1
92.240.231.126|5
93.184.78.4|7
109.74.152.44|5
93.184.77.207|3
92.240.237.96|8
109.74.152.42|1
81.89.53.52|5
86.110.231.115|4
46.229.225.117|7
217.73.17.102|1
81.89.55.206|5
81.89.53.38|5
192.168.0.147|1
100.64.21.69|1
86.110.232.138|4
100.64.26.27|7
10.0.0.154|1
93.184.68.252|7
100.64.11.17|1
2a01:390:dc4:0:d40:e736:3910:807f|7
100.64.11.82|1
100.64.15.29|1
192.168.42.43|2
192.168.209.99|1
2a01:390:dc4:1404:34b5:86ff:fef3:3525|8
192.168.0.154|8
46.229.232.105|6
86.110.233.28|8
192.168.0.242|1
100.64.11.98|1
45.95.11.87|2
45.95.11.249|2
100.64.21.24|1
2a01:390:dc4f:5::1007|6
2a01:390:1454:11a::42|8
192.168.47.10|1
100.64.10.187|1
100.64.6.12|1
100.64.5.159|1
192.168.231.173|2
100.64.5.149|5
10.0.0.64|5
10.0.0.66|3
10.0.0.98|8
100.64.21.30|5
100.64.5.101|1
100.64.23.39|7
10.0.0.85|1
192.168.203.59|1
100.64.23.55|5
100.64.10.178|5
192.168.203.76|1
100.64.1.146|1
46.229.238.40|2
100.64.21.107|1
100.64.26.56|1
100.64.17.6|5
2a05:980::15:2|8
10.0.0.12|2
2a01:390:1:934::42|0
192.168.0.127|1
100.64.21.14|1
100.64.17.4|1
100.64.23.144|1
100.64.11.10|7
192.168.210.53|1
100.64.1.76|8
192.168.210.83|1
100.64.21.146|1
100.64.5.177|1
2a01:390:dc4:1407:250:56ff:fe07:ded0|8
192.168.50.132|7
192.168.0.124|1
192.168.210.74|1
192.168.214.62|2
192.168.209.75|1
10.0.234.2|2
10.0.234.31|2
192.168.16.21|1
2a01:390:dc4:1407:250:56ff:fe02:f635|8
100.64.13.14|2
192.168.209.47|1
192.168.0.22|1
100.64.11.18|7
2a01:390:dc4f:5::1003|6
46.229.238.67|8
100.64.13.53|1
192.168.118.54|5
2a01:390:12:28::1|0
2a05:980::7:1|6
192.168.184.93|0
93.184.70.38|3
109.74.157.95|6
2a01:390:dc4:f001:f816:3eff:fe9f:20c9|8
93.184.77.35|4
93.184.78.3|3
45.81.40.44|5
92.240.253.62|4
92.240.253.112|4
109.74.154.19|1
45.81.40.5|7
192.168.0.203|7
81.89.52.226|1
45.81.41.77|7
93.184.77.63|2
92.240.244.8|2
93.184.67.221|5
93.184.67.233|5
109.74.152.60|1
93.184.77.230|2
92.240.237.140|4
46.229.231.8|1
93.184.77.43|2
93.184.67.165|5
93.184.69.159|3
192.168.105.130|1
81.89.48.75|8
172.16.0.1|2
93.184.67.241|6
109.74.157.147|4
109.74.145.183|4
46.229.228.67|5
109.74.157.105|4
93.184.67.130|7
46.229.230.165|4
93.184.69.131|3
2a01:390:dc4:a::5|1
192.168.130.16|1
81.89.59.58|1
93.184.67.173|1
109.74.157.7|8
81.89.63.101|5
46.229.228.61|1
109.74.157.102|8
81.89.56.113|8
109.74.152.47|5
46.229.228.127|1
109.74.145.214|4
46.229.225.37|4
46.229.231.111|1
93.184.67.13|6
192.168.0.227|5
100.64.5.22|5
192.168.231.151|2
2a01:390:dc4:804::401|0
2a01:390:12:5::4|6
100.64.12.112|7
2a01:390:1450:2::1|0
46.229.239.216|4
10.0.0.132|1
192.168.99.62|8
192.168.209.133|1
192.168.110.173|5
100.64.12.144|7
46.229.237.52|0
2a01:390:dc4f:5::1010|6
100.64.10.137|5
192.168.4.111|5
100.64.5.130|1
100.64.5.182|5
100.64.1.3|5
86.110.244.245|5
192.168.209.95|1
100.64.1.35|7
100.64.21.61|5
45.95.11.90|2
100.64.5.10|1
192.168.118.68|1
10.0.0.48|1
100.64.5.25|5
192.168.212.27|1
100.64.10.138|5
10.0.0.110|8
100.64.9.10|1
100.64.23.78|1
86.110.232.182|4
100.64.13.59|5
86.110.229.193|6
2a01:390:5291:3::2|1
192.168.8.62|2
192.168.0.7|6
192.168.0.177|1
100.64.14.69|5
10.0.234.32|2
192.168.171.177|2
100.64.12.149|1
192.168.210.252|4
100.64.21.95|1
100.64.10.156|1
100.64.23.94|5
100.64.21.114|7
192.168.210.102|1
192.168.4.98|3
192.168.6.65|5
192.168.0.12|1
81.89.49.43|2
2a01:390:dc4:1404:c4cb:feff:febe:9683|8
192.168.16.97|1
81.89.63.115|1
93.184.78.15|5
93.184.77.1|3
93.184.76.195|1
86.110.252.163|3
81.89.52.218|5
81.89.56.109|4
46.229.239.84|1
81.89.63.232|1
81.89.52.220|1
81.89.52.155|5
81.89.57.253|1
86.110.225.166|6
92.240.254.223|6
86.110.225.197|6
81.89.48.78|4
93.184.67.170|6
109.74.145.53|4
81.89.56.103|4
109.74.145.54|8
193.163.77.36|4
46.229.225.116|4
93.184.67.146|6
81.89.49.22|1
86.110.252.204|3
92.240.253.174|4
93.184.67.216|5
93.184.77.210|6
2a01:390:dc4:1469:46:229:238:149|8
93.184.68.117|3
109.74.152.81|1
93.184.67.228|3
2.57.64.92|8
86.110.250.70|1
109.74.144.61|8
93.184.67.250|5
93.184.67.201|6
109.74.152.2|1
2a01:390:1:e:7099:d77e:e978:3403|1
185.48.248.98|3
5.252.23.13|6
185.48.248.175|3
46.229.234.86|3
10.0.0.16|5
100.64.21.46|1
192.168.0.94|1
2a05:980:6:1019:d88b:f22a:7c1e:cbd3|8
100.64.21.112|1
45.89.54.48|6
45.89.54.245|6
100.64.11.131|5
2a05:980:6:1019:e581:9123:f954:5336|7
5.252.23.12|8
100.64.11.3|7
100.64.23.72|5
2a05:980:6:1019:1444:b539:df9c:f45c|7
2a05:980:6:1019:9ce8:2856:d5c:c2be|5
2a05:980:6:1019:c428:aac7:6f50:1f9|7
100.64.6.20|1
100.64.6.19|1
192.168.222.72|7
46.229.233.164|8
45.95.11.176|7
100.64.10.183|5
93.184.66.166|0
100.64.1.12|1
100.64.5.143|5
10.0.20.84|1
100.64.12.99|1
100.64.23.91|5
100.64.21.60|1
100.64.10.148|1
100.64.26.78|1
100.64.10.161|1
100.64.9.43|1
100.64.12.108|1
100.64.21.74|1
100.64.12.56|7
100.64.1.153|5
100.64.23.105|5
100.64.9.6|7
100.64.11.9|1
100.64.15.18|1
100.64.5.78|1
100.64.24.8|1
100.64.5.18|1
100.64.26.47|1
10.0.0.2|1
100.64.13.2|5
100.64.26.100|1
100.64.33.21|1
100.64.12.141|1
100.64.5.92|1
100.64.15.9|7
100.64.1.8|1
192.168.89.244|7
100.64.12.25|1
100.64.1.66|5
100.64.15.27|1
100.64.5.82|1
100.64.10.151|1
100.64.13.86|1
100.64.6.37|5
100.64.5.83|1
100.64.23.77|1
192.168.4.170|3
100.64.23.66|5
2a05:980:6:1019:592e:176f:818a:9f79|5
100.64.11.5|1
100.64.18.8|1
185.66.200.251|6
100.64.15.31|5
100.64.26.51|1
100.64.5.169|1
100.64.12.16|0
100.64.13.10|1
100.64.1.34|1
100.64.12.89|1
192.168.209.93|1
100.64.1.72|5
100.64.12.39|1
100.64.23.112|1
2a05:980:6:1019:7818:87a4:f43d:5d78|5
192.168.114.3|1
100.64.10.184|1
100.64.10.180|1
100.64.13.34|1
100.64.13.84|1
100.64.13.56|1
100.64.9.51|1
100.64.21.145|1
100.64.17.5|1
100.64.21.103|1
100.64.23.143|1
100.64.12.9|1
100.64.26.62|5
100.64.21.152|1
100.64.6.4|1
100.64.12.12|5
2a01:390::eeee:4a|3
2a01:390:dc4:0:3c06:a1ff:fe61:f516|8
100.64.5.88|1
100.64.10.134|1
100.64.10.146|1
192.168.47.34|1
100.64.13.45|1
100.64.10.175|1
100.64.12.18|5
100.64.5.2|1
100.64.23.121|5
192.168.16.20|5
100.64.12.48|5
100.64.21.47|7
100.64.5.39|1
2a01:390:1:e:e13e:94da:50a5:23cb|1
100.64.23.128|1
100.64.24.6|5
100.64.21.56|1
100.64.21.90|1
100.64.23.11|5
100.64.21.15|7
2a01:390:dc4:f003:f816:3eff:fe2d:799d|8
100.64.21.96|1
100.64.33.35|1
192.168.0.149|5
100.64.26.65|1
100.64.23.60|1
2a01:390:12:1000:dcbe:e972:9fc4:f38e|1
100.64.27.23|1
100.64.27.17|1
2a05:980:6:1019:20c2:e334:b08e:7790|1
2a01:390:dc4:e:106e:6dff:fea4:d3a7|8
2a01:390:dc4:1454::2|2
2a01:390:12:11::1|0
2a01:390:1454:11a::3c|8
2a05:980:7:1000::2049|8
100.64.12.103|5
10.0.0.32|2
100.64.21.120|5
100.64.23.133|1
100.64.11.35|1
100.64.12.178|1
100.64.5.183|1
100.64.5.36|1
100.64.5.170|1
100.64.23.20|5
100.64.43.3|1
2a05:980:6:1019:945a:2ca4:456f:6e68|8
100.64.15.32|1
100.64.9.14|5
100.64.12.58|1
100.64.9.29|1
100.64.11.104|1
100.64.23.74|5
100.64.23.15|1
100.64.10.168|5
192.168.0.193|1
100.64.5.56|1
100.64.21.34|1
100.64.5.103|1
100.64.8.200|1
100.64.5.175|1
100.64.21.82|1
100.64.21.40|7
100.64.23.8|1
192.168.0.157|1
93.184.66.49|5
2a01:390:dc4:0:250:56ff:fea3:cdf6|8
86.110.228.210|4
86.110.252.40|3
86.110.252.222|3
81.89.53.241|5
86.110.252.218|3
92.118.74.69|7
81.89.52.195|5
81.89.57.252|1
86.110.252.57|3
81.89.52.243|1
81.89.57.141|1
172.16.28.1|2
92.118.75.21|7
46.229.228.220|5
81.89.57.178|1
81.89.52.24|5
81.89.57.173|1
81.89.53.197|1
86.110.252.202|3
217.73.21.21|5
46.229.231.31|5
109.74.144.73|8
86.110.252.20|3
86.110.252.189|3
86.110.252.62|3
93.184.67.206|6
86.110.252.74|3
81.89.57.203|5
81.89.56.231|5
93.184.67.240|1
81.89.49.131|4
46.229.231.36|5
172.16.74.1|2
86.110.252.91|3
192.168.109.38|1
109.74.152.26|5
92.240.254.216|6
81.89.53.224|5
92.240.231.182|1
172.16.36.1|2
172.16.72.1|2
192.168.4.4|1
81.89.63.106|5
81.89.57.174|5
86.110.227.237|1
81.89.57.236|1
81.89.52.26|5
86.110.252.169|3
86.110.252.63|3
81.89.53.216|5
109.74.145.231|6
81.89.57.229|5
93.184.67.135|1
172.16.68.1|2
81.89.53.235|5
109.74.145.227|4
86.110.252.145|3
109.74.145.235|4
109.74.152.35|1
93.184.67.17|5
46.229.231.60|1
86.110.252.164|3
81.89.53.11|1
92.240.236.7|6
81.89.52.168|1
46.229.231.18|1
81.89.52.27|5
81.89.57.135|5
86.110.252.80|3
109.74.152.16|5
93.184.67.182|7
81.89.52.153|7
81.89.52.138|1
46.229.231.120|1
93.184.77.203|3
45.81.40.122|8
81.89.53.202|5
109.74.152.56|1
81.89.52.245|5
81.89.57.148|5
81.89.53.10|5
81.89.52.202|1
46.229.228.83|5
86.110.227.107|8
81.89.52.4|5
93.184.67.183|1
81.89.53.203|5
46.229.231.77|5
172.16.70.1|2
192.168.0.169|1
192.168.105.150|1
192.168.105.133|5
93.184.72.19|3
92.118.74.39|5
192.168.0.233|1
81.89.52.28|1
172.16.4.1|2
86.110.252.225|3
86.110.252.219|3
109.74.157.66|4
92.118.74.80|8
81.89.57.164|1
46.229.231.56|1
93.184.77.40|3
93.184.67.147|3
81.89.57.213|1
92.240.254.108|4
93.184.67.199|1
46.229.231.14|1
81.89.57.165|1
100.64.23.117|5
100.64.5.84|1
2a05:980:7:1000::3042|8
2a05:980:7:1000:1d1c:cf19:1c96:918e|1
100.64.27.132|1
192.168.0.199|5
2a05:980:7:1000::19|8
100.64.13.49|1
100.64.26.24|1
100.64.10.158|1
192.168.241.228|2
192.168.47.59|5
93.184.66.146|8
2a01:390:1:e:250:56ff:fe96:ee|8
100.64.26.26|1
100.64.23.45|5
100.64.21.49|5
100.64.5.179|5
100.64.36.4|5
100.64.5.68|5
100.64.27.7|1
100.64.21.43|5
100.64.23.115|1
100.64.27.20|5
100.64.5.141|5
100.64.12.160|5
100.64.23.110|1
100.64.26.55|1
100.64.23.5|1
100.64.13.23|1
100.64.24.16|1
100.64.12.33|5
100.64.6.35|1
100.64.18.10|5
100.64.12.59|1
100.64.1.48|1
100.64.13.42|5
100.64.12.87|1
100.64.6.13|5
100.64.5.185|5
100.64.6.8|7
192.168.47.23|0
46.229.226.214|4
100.64.21.44|5
100.64.21.88|1
100.64.33.30|1
100.64.23.9|1
100.64.15.13|5
100.64.11.21|1
100.64.13.63|1
100.64.9.24|5
100.64.5.35|5
192.168.241.236|0
100.64.12.174|5
100.64.12.96|1
46.229.233.155|7
100.64.11.200|5
100.64.21.138|1
192.168.0.52|1
2a01:390:dc4:f001:f816:3eff:fec5:fb48|8
100.64.13.46|1
2a01:390:dc4:1407:20c:29ff:fef5:3914|8
109.74.158.83|6
109.74.152.33|1
192.168.22.46|5
10.0.0.65|5
81.89.52.21|5
46.229.231.16|5
92.240.245.226|8
93.184.70.62|2
92.118.74.77|5
192.168.210.203|2
81.89.53.7|1
192.168.178.65|2
93.184.71.167|6
93.184.71.89|3
92.118.75.89|7
81.89.52.176|1
93.184.79.17|8
86.110.252.105|3
86.110.252.143|3
93.184.67.220|7
81.89.57.167|1
93.184.67.12|1
93.184.67.133|5
46.229.231.90|1
46.229.228.18|1
93.184.78.5|7
81.89.57.234|5
192.168.105.228|1
86.110.252.42|3
81.89.52.6|5
93.184.67.40|6
192.168.89.63|5
192.168.130.14|1
86.110.252.1|3
93.184.77.160|2
217.73.21.3|1
46.229.228.142|1
46.229.228.73|1
109.74.152.36|1
46.229.228.17|1
46.229.231.11|5
93.184.67.202|3
93.184.67.196|1
81.89.55.205|1
109.74.152.75|1
81.89.57.145|5
100.64.21.25|1
81.89.49.36|2
100.64.30.4|1
100.64.5.16|1
100.64.21.78|7
100.64.26.45|1
100.64.12.132|5
100.64.11.16|5
100.64.27.2|5
100.64.21.73|1
100.64.5.9|5
100.64.26.46|1
46.229.227.143|4
100.64.9.45|1
100.64.21.21|5
100.64.1.130|5
192.168.0.201|1
100.64.21.149|1
2a01:390:dc4:804::402|0
100.64.33.11|1
2a01:390:dc4:1407:20c:29ff:fe55:1a19|8
100.64.21.131|1
100.64.33.27|1
100.64.5.11|1
100.64.5.154|5
192.168.50.160|1
100.64.12.176|1
100.64.8.193|1
100.64.12.152|1
100.64.5.114|5
10.0.0.3|5
10.10.3.3|6
100.64.13.71|1
100.64.6.36|5
192.168.191.107|1
2a01:390:12:10::1|0
100.64.13.76|5
192.168.0.250|7
2a01:390:dc4:0:20c:29ff:fe02:424f|8
100.64.18.2|1
100.64.6.30|1
100.64.5.206|1
100.64.1.16|5
2a01:390:dc4:1407:20c:29ff:fe34:7133|8
100.64.15.28|1
2a01:390:dc4:f003:f816:3eff:fe54:fee8|8
100.64.18.4|1
2a05:980::10:1|6
100.64.6.29|5
86.110.248.252|4
2a01:390:dc4:2::42|2
192.168.89.237|5
100.64.6.31|1
100.64.1.7|1
192.168.210.54|1
192.168.0.17|5
100.64.9.33|7
100.64.1.162|5
100.64.26.33|1
100.64.12.125|5
100.64.12.32|1
2.57.64.8|6
81.89.52.175|5
46.229.228.63|5
93.184.72.22|3
93.184.77.159|2
2a01:390:dc4:f001:f816:3eff:fef3:4990|8
86.110.252.254|3
86.110.252.148|3
93.184.67.234|1
81.89.53.21|5
2a01:390:dc4:0:5054:ff:fefa:7bc4|8
92.240.236.9|8
46.229.231.100|1
192.168.109.114|5
81.89.63.116|5
46.229.231.114|1
192.168.0.228|1
46.229.228.137|1
109.74.149.28|4
2a01:390:dc4:f003:f816:3eff:fe12:f76c|8
46.229.228.139|1
93.184.67.178|7
81.89.57.240|1
81.89.53.218|5
192.168.89.25|5
93.184.67.148|1
192.168.105.12|1
93.184.77.158|2
46.229.228.207|5
81.89.63.117|1
109.74.152.6|1
93.184.67.164|1
109.74.149.29|4
92.240.231.242|1
93.184.77.254|3
100.64.6.33|5
109.74.150.35|6
109.74.150.36|4
100.64.14.10|1
100.64.26.94|1
100.64.23.38|1
100.64.12.137|7
100.64.1.154|5
100.64.13.67|1
100.64.1.22|1
192.168.99.47|5
100.64.5.131|1
192.168.0.167|7
100.64.5.111|1
100.64.11.209|5
100.64.12.119|1
100.64.26.6|1
2a01:390:dc4:102::2|0
100.64.21.119|1
192.168.0.196|7
100.64.15.16|1
86.110.233.23|8
100.64.26.40|1
192.168.47.15|5
100.64.5.173|1
192.168.4.21|5
100.64.23.140|5
100.64.27.22|1
2a01:390:dc4:1404:c4cb:feff:feba:24f6|5
100.64.33.7|1
100.64.21.106|7
100.64.26.79|1
100.64.6.15|1
100.64.26.8|1
192.168.47.56|1
100.64.13.18|5
100.64.10.169|1
93.184.66.175|8
100.64.11.198|5
100.64.23.53|1
10.10.3.5|4
46.229.231.53|5
81.89.51.117|8
81.89.57.140|1
93.184.69.176|3
81.89.52.174|5
46.229.230.122|4
86.110.252.107|3
81.89.52.114|8
93.184.68.97|3
86.110.225.67|4
86.110.252.215|3
86.110.252.100|3
92.118.74.35|7
81.89.57.158|5
192.168.109.11|5
92.118.74.28|7
93.184.67.160|1
46.229.231.65|1
192.168.66.9|3
2a01:390:dc4:f003:f816:3eff:fea4:e30b|8
81.89.52.228|5
81.89.57.196|5
46.229.231.55|5
81.89.57.149|1
93.184.67.252|1
93.184.67.238|6
46.229.226.148|3
192.168.16.133|1
100.64.17.3|1
100.64.26.53|1
2a01:390:dc4f:5::1019|6
100.64.5.24|5
100.64.12.55|7
100.64.9.46|1
100.64.12.21|1
192.168.47.2|1
86.110.248.233|8
2a01:390:dc4f:5::1|3
100.64.11.38|5
2a01:390:1:1462::1|0
2a01:390:dc4:0:749d:22ff:fe7f:ab05|8
86.110.244.157|8
192.168.16.134|1
100.64.12.62|1
192.168.0.133|1
100.64.5.137|1
2a05:980:7:3000::176|8
100.64.24.15|1
2a01:390:dc4:1407:1e92:d8b6:c0c9:aa11|8
100.64.15.24|5
100.64.13.77|1
100.64.21.135|1
192.168.16.56|5
86.110.252.73|3
86.110.252.211|3
86.110.252.24|3
46.229.238.131|4
81.89.57.159|1
81.89.53.54|1
217.73.17.85|8
192.168.105.190|1
92.118.74.48|5
86.110.252.59|3
92.118.75.73|7
86.110.252.154|3
46.229.228.93|1
81.89.57.142|5
109.74.152.80|1
93.184.67.144|5
93.184.69.35|3
86.110.225.113|8
81.89.56.6|3
93.184.69.34|3
93.184.69.17|3
86.110.252.83|3
2a01:390:dc4:f003:f816:3eff:fefe:dcfc|8
81.89.49.147|4
86.110.225.47|8
2a01:390:dc4:1469:46:229:238:136|6
192.168.99.34|7
100.64.27.12|5
100.64.5.43|5
93.184.76.226|3
192.168.50.105|1
100.64.12.8|0
100.64.30.3|1
192.168.210.105|1
2a01:390:dc4:0:250:56ff:fe9c:bbe4|8
100.64.27.133|1
2a11:7e04:2006:d8ff:e07b:f49f:9d8c:97e6|5
2a11:7e04:2dcd:640b:8c9d:81bb:46b1:f9b6|5
2a11:7e04:c38:276a:986f:206c:fec2:1bc9|1
2a11:7e04:3782:3d2d:d1cf:e5a3:42da:451f|5
2a11:7e04:c11d:e90d:def5:ad55:17c0:b997|5
192.168.47.25|1
100.64.11.7|8
2a01:390:dc4:0:8a5:e1ff:fef7:5f40|8
192.168.209.250|1
2a11:7e04:9e5:2504:48f9:936e:4e4f:5db|5
2a11:7e04:6493:cc0b:cba6:b07:d56:3458|5
100.64.26.74|1
100.64.12.81|5
2a11:7e04:6d0d:7d55:a26:4052:a477:1064|5
100.64.10.150|5
2a11:7e04:d3b9:5288:6653:6a50:f482:3062|5
2a11:7e04:729d:259b:9d6f:3832:f610:fc38|5
100.64.10.6|1
2a11:7e04:5f70:cc6d:e591:cfe0:8d6c:32a9|5
2001:678:12c:b:546f:dbff:fe29:91|7
217.73.26.207|3
100.64.12.165|1
100.64.23.103|1
100.64.8.195|1
100.64.11.85|1
100.64.5.91|1
100.64.12.19|5
172.16.30.1|2
100.64.8.201|1
100.64.12.79|1
2a11:7e04:ffee:c5f7:c94:2a67:8a74:8367|1
2a11:7e04:2c14:8500:13b6:93c3:ed7:32ee|1
86.110.252.243|3
2a01:390:dc4:0:14d7:14ab:958e:d667|8
93.184.70.47|3
46.229.231.74|5
46.229.231.102|5
2a01:390:dc4:e:8cc6:107b:d195:9da2|8
192.168.109.2|5
192.168.109.31|1
93.184.76.203|1
86.110.252.5|3
92.118.74.86|7
86.110.252.43|3
2a01:390:0:1:a55:31ff:fef0:144c|8
93.184.67.225|6
86.110.252.176|3
46.229.225.123|5
100.64.21.39|1
100.64.11.13|7
100.64.23.106|1
100.64.23.33|1
2a01:390:ff78::5|7
93.184.67.67|7
2a05:980:7:3000:d5de:1e5a:647:e3d4|1
100.64.23.7|8
100.64.23.104|1
100.64.23.126|1
100.64.21.16|5
172.16.31.33|7
100.64.5.90|1
100.64.5.196|1
100.64.1.2|1
192.168.0.143|7
100.64.33.14|1
100.64.24.13|7
100.64.21.64|5
100.64.12.51|1
100.64.23.114|5
100.64.12.106|1
2a11:7e04:cabe:a559:c750:6d4b:b2fc:860d|5
2a11:7e04:7f7d:4186:be61:97f8:29e9:889a|5
100.64.26.76|1
172.16.31.105|8
10.0.10.3|6
100.64.23.96|5
100.64.23.142|1
192.168.99.12|5
100.64.5.23|1
192.168.8.9|5
100.64.26.28|1
100.64.30.11|7
2a11:7e04:4d28:a64e:436a:d364:b651:698f|5
192.168.171.174|2
100.64.23.73|5
100.64.21.68|1
100.64.33.16|1
100.64.1.143|2
100.64.26.39|1
100.64.15.22|1
100.64.21.132|1
100.64.23.92|5
100.64.21.7|1
100.64.23.111|5
100.64.5.180|1
100.64.23.26|1
100.64.11.196|1
100.64.21.122|1
100.64.21.22|1
100.64.5.89|5
100.64.33.12|1
100.64.17.12|1
2a01:390:dc4:e:4d76:c34b:fd4a:adf1|8
2a01:390:dc4:0:fd0f:cde8:698:ba71|8
2a01:390:dc4:1407:250:56ff:fea1:3ee4|8
192.168.0.16|5
100.64.12.49|1
100.64.26.104|1
100.64.11.23|5
100.64.13.7|5
192.168.125.13|1
100.64.11.102|5
2a01:390:12:1000:115d:af06:579c:ccf5|1
100.64.13.55|7
100.64.27.28|1
100.64.12.135|5
100.64.27.13|1
2a01:390:dc4:0:9c53:acff:fea4:ff8|8
100.64.5.136|5
100.64.9.44|1
100.64.10.186|1
2a11:7e04:4872:732d:191e:7950:90a0:9e92|5
2a11:7e04:c7a5:3e39:42e8:8dfa:6d8a:7485|5
81.89.52.239|5
46.229.228.147|1
93.184.67.214|5
86.110.252.253|3
81.89.52.206|5
109.74.152.54|5
81.89.53.245|5
86.110.252.44|3
46.229.228.116|1
92.118.75.70|7
46.229.228.14|1
86.110.252.86|3
86.110.252.78|3
86.110.252.179|3
81.89.53.236|5
100.64.11.107|5
92.118.74.104|3
93.184.67.200|5
86.110.252.177|3
100.64.1.11|7
86.110.252.226|3
109.74.152.87|5
86.110.252.223|3
93.184.68.101|3
81.89.53.22|1
86.110.252.139|3
81.89.63.198|5
46.229.231.28|5
81.89.52.246|5
93.184.69.33|3
46.229.228.154|1
92.118.75.36|7
93.184.77.22|4
46.229.231.110|1
192.168.89.234|5
86.110.252.161|3
46.229.228.53|5
81.89.53.249|5
93.184.67.32|5
109.74.152.72|1
109.74.149.125|4
193.163.77.88|4
81.89.57.226|1
81.89.52.11|1
81.89.53.27|1
81.89.52.143|1
109.74.155.222|6
192.168.178.100|2
81.89.52.131|1
93.184.67.222|1
81.89.52.248|1
100.64.27.21|1
100.64.11.86|1
100.64.12.155|7
192.168.8.210|3
93.184.64.244|7
100.64.12.66|1
100.64.33.38|1
100.64.21.117|1
100.64.13.35|1
100.64.11.130|1
192.168.47.35|1
100.64.27.24|1
192.168.47.29|1
100.64.11.219|1
100.64.23.40|7
100.64.24.3|1
100.64.5.67|5
100.64.11.206|1
100.64.12.161|5
100.64.11.66|5
100.64.10.155|5
100.64.10.164|5
100.64.5.4|5
100.64.1.149|5
100.64.23.71|1
2a01:390:1:e:8d87:2dd9:b3be:3ee0|1
2a01:390:dc4:1404:c4cb:feff:fefd:c05b|8
100.64.23.42|1
100.64.26.52|1
100.64.24.9|1
100.64.23.54|5
100.64.27.3|5
100.64.6.17|1
86.110.252.125|3
86.110.252.12|3
86.110.252.79|3
86.110.252.140|3
86.110.252.198|3
81.89.53.46|1
86.110.252.14|3
109.74.152.71|5
81.89.56.230|1
81.89.57.206|5
86.110.252.54|3
46.229.231.86|5
92.118.74.88|7
81.89.53.229|1
93.184.77.177|3
192.168.105.191|1
81.89.53.242|1
92.240.237.200|7
46.229.238.195|3
45.81.40.228|4
92.240.231.18|1
46.229.230.68|4
93.184.77.17|3
92.118.74.73|7
81.89.52.212|5
81.89.63.125|1
81.89.57.211|5
46.229.228.238|1
81.89.53.240|1
81.89.57.180|5
81.89.52.221|5
46.229.228.148|5
92.118.74.96|5
81.89.52.253|5
109.74.152.51|1
100.64.9.8|5
100.64.11.114|5
100.64.26.2|1
100.64.12.101|5
2a01:390:dc4:0:a00:27ff:fefe:51cd|8
172.21.1.254|2
100.64.11.110|7
93.184.68.69|8
192.168.0.174|1
100.64.11.14|7
100.64.5.110|1
